"id","from_visit","place_id","visit_date","visit_type","session"
37872,37871,193588,1356953780121006,1,0
37873,37871,193589,1356953780836885,1,0
37874,37872,193590,1356953921921735,1,0
37875,37870,182833,1356953961241655,1,0
37876,37875,193591,1356953968334837,1,0
37877,0,193592,1356954022163018,1,0
37878,37877,193593,1356954037036452,1,0
37879,0,193594,1356954059698307,1,0
37880,37879,193595,1356954074817895,1,0
37881,37879,193596,1356954084326911,1,0
37882,37878,193597,1356954125710286,1,0
37883,37882,193598,1356954141083247,1,0
37884,37882,193599,1356954154036417,1,0
37885,37883,193600,1356954193916475,1,0
37886,37880,193601,1356954217927557,1,0
37887,37886,193595,1356954218753970,6,0
37888,37881,193602,1356954221037083,1,0
37889,37888,193596,1356954221529808,6,0
37890,0,193436,1356954583574334,1,0
37891,0,172740,1356954593447854,1,0
37892,37891,193603,1356954602651520,1,0
37893,37892,172740,1356954607976802,1,0
37894,37893,174700,1356954613306481,1,0
37895,0,189822,1356955822549577,2,0
37896,37895,189823,1356955822771851,6,0
37897,0,189821,1356955878615213,1,0
37898,37897,189822,1356955878780895,6,0
37899,37898,189824,1356955878913622,6,0
37900,37899,189825,1356955879090968,6,0
37901,37900,189851,1356955886623915,1,0
37902,37901,193604,1356955906790421,1,0
37903,37902,193605,1356955915921803,1,0
37904,37903,193606,1356956008172270,1,0
37905,0,193607,1356956069372504,1,0
37906,37905,193608,1356956076081843,1,0
37907,37906,193609,1356956761187472,1,0
37908,0,193610,1356956927166339,1,0
37909,37908,193611,1356956939021459,1,0
37910,0,193612,1356957392207263,1,0
37911,0,193613,1356957460649016,1,0
37912,37911,193614,1356957467778811,1,0
37913,37912,193615,1356957619111311,1,0
37914,37913,193616,1356957711331146,1,0
37915,37914,193617,1356958241818063,1,0
37916,37915,193618,1356958304459787,1,0
37917,37916,193619,1356958366479293,1,0
37918,37917,193620,1356958443127720,1,0
37919,37918,193621,1356958468308043,1,0
37920,37919,193622,1356958479853195,1,0
37921,37920,193623,1356958668368747,1,0
37922,37921,193624,1356958678612206,1,0
37923,0,193625,1356958780295475,1,0
37924,37923,193626,1356958806895252,1,0
37925,37924,193627,1356958909323724,1,0
37926,0,193628,1356965852856489,1,0
37927,37926,193629,1356965890339610,1,0
37928,0,193630,1356966007333579,1,0
37929,37928,193631,1356966011120484,1,0
37930,0,189857,1356966068501597,2,0
37931,37930,189858,1356966068729461,1,0
37932,37931,189857,1356966078453273,1,0
37933,37932,193537,1356966091358332,1,0
37934,37933,193632,1356966095247557,1,0
37935,37934,193633,1356966101001963,1,0
37936,37935,193634,1356966103603387,1,0
37937,37929,193635,1356966228716316,1,0
37938,37937,193636,1356966634056058,1,0
37939,37938,193637,1356966910147965,1,0
37940,0,193638,1356966964222856,1,0
37941,37940,193639,1356966967418517,1,0
37942,0,193640,1356967425431266,1,0
37943,37942,193641,1356967470903612,1,0
37944,37943,193642,1356967537894489,1,0
37945,37944,193643,1356967559588434,1,0
37946,37945,193644,1356967576398051,1,0
37947,0,193645,1356967665070266,1,0
37948,0,193646,1356967700681770,1,0
37949,37948,193647,1356967706761362,1,0
37950,37948,193648,1356967720981914,1,0
37951,37946,193649,1356967796858798,1,0
37952,0,193650,1356967842823535,1,0
37953,37952,193651,1356968375625566,1,0
37954,0,193652,1356968440756979,1,0
37955,37954,193653,1356968445339806,1,0
37956,37955,193654,1356968506056279,1,0
37957,37956,193655,1356968551247816,1,0
37958,0,193656,1356968988400664,1,0
37959,37958,193657,1356968996132130,1,0
37960,37958,193658,1356969012827834,1,0
37961,37958,193659,1356969036690358,1,0
37962,0,193660,1356969086621335,1,0
37963,37962,193661,1356969129108523,1,0
37964,0,193654,1356969554033869,1,0
37965,37964,193662,1356969558912087,1,0
37966,37964,193653,1356969565544769,1,0
37967,37966,193651,1356969569880557,1,0
37968,37967,193649,1356969572498338,1,0
37969,37968,193644,1356969577259081,1,0
37970,0,189857,1356969675977079,1,0
37971,37970,193663,1356969680628795,1,0
37972,37971,189857,1356969680842369,6,0
37973,37972,193664,1356969683969694,1,0
37974,37973,189857,1356969684192299,6,0
37975,37974,193665,1356969687451620,1,0
37976,37975,189857,1356969687668959,6,0
37977,37976,193666,1356969698503988,1,0
37978,37977,189857,1356969708387238,1,0
37979,37969,193604,1356969792021711,1,0
37980,37979,193667,1356969812646036,1,0
37981,37980,193668,1356969887258987,1,0
37982,37981,193669,1356970005525387,1,0
37983,37982,193670,1356970047531376,1,0
37984,37983,193671,1356970058594714,1,0
37985,37984,193672,1356970065570075,1,0
37986,0,193673,1356970138156575,1,0
37987,37986,193674,1356970152842210,1,0
37988,37987,193675,1356970262375468,1,0
37989,0,193676,1356970364275631,1,0
37990,37989,193677,1356970373446609,1,0
37991,0,193678,1356970448411101,1,0
37992,37991,193679,1356970462801029,1,0
37993,37992,193680,1356970485860848,1,0
37994,37993,193681,1356970553359096,1,0
37995,37994,193682,1356970565238763,1,0
37996,37995,193683,1356970575450684,1,0
37997,37996,193604,1356970627282141,1,0
37998,0,189859,1356971082119087,1,0
37999,37998,193684,1356971107408965,1,0
38000,0,177770,1356972062231404,2,0
38001,38000,177771,1356972067890749,1,0
38002,0,193685,1356972077498289,1,0
38003,0,167996,1356974702370752,2,0
38004,38003,167997,1356974702612793,5,0
38005,38004,167998,1356974702850113,6,0
38006,38005,193686,1356974740052024,1,0
38007,38005,173417,1356974756553933,1,0
38008,38007,172740,1356974757121166,1,0
38009,0,193687,1356974789730187,1,0
38010,38009,193688,1356974790496676,1,0
38011,38010,193689,1356974793951980,6,0
38012,38011,193690,1356974796831642,6,0
38013,38012,193691,1356974805688609,5,0
38014,38013,193692,1356974858088488,1,0
38015,38013,193693,1356974859714458,7,0
38016,38013,193694,1356974872775384,1,0
38017,38013,193695,1356974874396367,7,0
38018,38013,193696,1356974882386376,1,0
38019,38013,193697,1356974883858967,7,0
38020,38006,178008,1356974915984645,1,0
38021,0,177774,1356976696047281,1,0
38022,0,167837,1356977017957652,1,0
38023,0,168314,1356977028504942,2,0
38024,38023,176292,1356977030140312,6,0
38025,0,177752,1356977044429785,1,0
38026,38025,177392,1356977045240268,6,0
38027,0,177393,1356977048277128,1,0
38028,0,193698,1356977053726233,1,0
38029,0,177393,1356977164175949,1,0
38030,0,193699,1356977165665395,1,0
38031,0,177393,1356977180494676,1,0
38032,38022,177545,1356977262635229,1,0
38033,38032,177546,1356977263010152,5,0
38034,38022,177207,1356977322159155,1,0
38035,38034,177208,1356977322750176,6,0
38036,38035,177209,1356977323191825,6,0
38037,0,177210,1356977325790894,1,0
38038,0,177752,1356977333462728,1,0
38039,38038,177392,1356977333757275,6,0
38040,0,177393,1356977336508170,1,0
38041,0,193700,1356977426974360,1,0
38042,0,177393,1356977499246381,1,0
38043,0,177770,1356980182645656,1,0
38044,0,181106,1356980188365455,1,0
38045,0,171153,1356980453981487,2,0
38046,38045,182566,1356980475601483,1,0
38047,38046,193330,1356980494263916,1,0
38048,38047,172370,1356980512799950,1,0
38049,38048,175809,1356980539400424,1,0
38050,38049,193701,1356980563244735,1,0
38051,0,177770,1357056837709359,2,0
38052,38051,187345,1357056867445816,1,0
38053,0,191069,1357056873580828,1,0
38054,0,179452,1357057057285100,1,0
38055,38054,178008,1357057678013329,1,0
38056,38055,192131,1357057716280786,1,0
38057,38056,178008,1357057720340479,1,0
38058,0,181106,1357062526643736,2,0
38059,0,177774,1357063352206012,1,0
38060,38059,193702,1357063444600544,1,0
38061,0,193703,1357063450696416,1,0
38062,0,193704,1357063462778117,1,0
38063,38062,193705,1357063463443180,1,0
38064,38063,193706,1357063463719248,5,0
38065,0,193429,1357064151259252,1,0
38066,38065,193707,1357064151380046,6,0
38067,38066,193708,1357064151606958,6,0
38068,0,193709,1357064313007510,1,0
38069,0,193710,1357066028678511,1,0
38070,0,180734,1357066223956480,2,0
38071,38070,188327,1357066254625813,1,0
38072,38071,180735,1357066262212611,1,0
38073,38072,188332,1357066267248177,1,0
38074,0,190493,1357066289487614,2,0
38075,38074,193711,1357066305451190,1,0
38076,38075,193712,1357066310426793,1,0
38077,38076,193713,1357066321363828,1,0
38078,38076,193713,1357066384324787,7,0
38079,38078,193712,1357066390576732,1,0
38080,38079,190497,1357066393655316,1,0
38081,38080,190498,1357066398935246,1,0
38082,38081,193714,1357066401913089,1,0
38083,38082,190497,1357066410484485,1,0
38084,38083,193715,1357066421152629,1,0
38085,38084,193716,1357066423747260,1,0
38086,38085,190497,1357066429027114,1,0
38087,38086,193717,1357066437154218,1,0
38088,38086,193718,1357066461419326,1,0
38089,38086,190505,1357066474927446,1,0
38090,38089,190497,1357066478650736,1,0
38091,38090,193719,1357066482543089,1,0
38092,38090,193720,1357066491691162,1,0
38093,38092,190497,1357066496577514,1,0
38094,38093,193721,1357066503170305,1,0
38095,38094,190497,1357066506536841,1,0
38096,38095,193717,1357066515759267,1,0
38097,38096,193722,1357066518289682,1,0
38098,38097,193723,1357066520767817,1,0
38099,38098,193717,1357066524242562,1,0
38100,38099,193724,1357066527642750,1,0
38101,38100,190497,1357066531413100,1,0
38102,38101,193725,1357066537472735,1,0
38103,38102,190497,1357066540738301,1,0
38104,38103,193726,1357066548325540,1,0
38105,38104,190497,1357066551671179,1,0
38106,38105,193727,1357066572766926,1,0
38107,38106,193728,1357066576127364,1,0
38108,38107,193729,1357066578468635,1,0
38109,38108,190497,1357066594904191,1,0
38110,38109,193730,1357066598318385,1,0
38111,38110,190497,1357066601900634,1,0
38112,38111,190500,1357066603851507,1,0
38113,38112,190501,1357066607479322,1,0
38114,38113,190502,1357066610782738,1,0
38115,38113,190502,1357066630629586,7,0
38116,38073,188334,1357066656485193,1,0
38117,0,167996,1357066668626566,2,0
38118,38117,167997,1357066668863122,5,0
38119,38118,167998,1357066669039377,6,0
38120,0,193731,1357066740096331,1,0
38121,0,193732,1357067002293993,1,0
38122,38121,193733,1357067002637678,6,0
38123,38122,193734,1357067006422542,1,0
38124,38123,193735,1357067025753961,1,0
38125,38123,193736,1357067027972018,1,0
38126,38123,193737,1357067045509723,1,0
38127,38124,193738,1357067080148034,1,0
38128,38127,193739,1357067119724812,1,0
38129,38128,193740,1357067159123778,1,0
38130,38129,193741,1357067178651050,1,0
38131,38130,193742,1357067197400995,1,0
38132,0,193743,1357067947499009,1,0
38133,38132,193744,1357067962443924,1,0
38134,38133,193745,1357067977238300,1,0
38135,38134,193746,1357068023484584,1,0
38136,0,193747,1357068077352909,1,0
38137,0,171906,1357068097811467,1,0
38138,38137,193748,1357068115393278,1,0
38139,38136,193749,1357068399671501,1,0
38140,38139,193750,1357068422685705,1,0
38141,38139,193751,1357068554752822,1,0
38142,38139,193752,1357068570334238,1,0
38143,38142,193753,1357068587764219,1,0
38144,38143,193752,1357068719988832,1,0
38145,38138,193754,1357068827658879,1,0
38146,38145,193755,1357068877087302,1,0
38147,38146,193756,1357068918325988,1,0
38148,0,181106,1357068997166785,1,0
38149,38140,193757,1357069024006271,1,0
38150,38140,193758,1357069080800017,1,0
38151,38140,193759,1357069135723384,1,0
38152,38151,193760,1357069143696514,1,0
38153,38151,193761,1357069151743656,1,0
38154,38151,193762,1357069170472227,1,0
38155,38151,193763,1357069703785023,1,0
38156,38151,193764,1357069715775404,1,0
38157,38156,193765,1357069807176819,1,0
38158,38156,193766,1357069902801379,1,0
38159,38158,193767,1357069943021949,1,0
38160,38158,193768,1357070080630128,1,0
38161,38160,193769,1357070148289471,1,0
38162,38161,193770,1357070160971701,1,0
38163,38161,193771,1357070183092206,1,0
38164,38161,193772,1357070250335677,1,0
38165,38164,193773,1357070269320604,1,0
38166,38165,193774,1357070331493751,1,0
38167,38166,193775,1357070372260368,1,0
38168,38165,193776,1357070463404689,1,0
38169,38168,193777,1357070504313119,1,0
38170,38165,193778,1357070583343210,1,0
38171,38164,193779,1357070707689418,1,0
38172,38171,193780,1357070729680843,1,0
38173,38171,193781,1357070832134089,1,0
38174,38171,193750,1357070913191738,1,0
38175,38174,193782,1357070919651000,1,0
38176,38175,193783,1357070980678872,1,0
38177,38176,193784,1357070995028491,1,0
38178,38176,193785,1357071006100205,1,0
38179,38177,193786,1357071033712127,1,0
38180,38179,193787,1357071045323898,1,0
38181,38180,193788,1357071069667361,1,0
38182,0,177774,1357071166713038,1,0
38183,38182,187609,1357071178012581,1,0
38184,0,191214,1357071190530235,1,0
38185,38176,193789,1357071204375206,1,0
38186,38185,193782,1357071230777736,1,0
38187,38186,193790,1357071263601696,1,0
38188,38187,193791,1357071297902769,1,0
38189,38188,193792,1357071364071980,1,0
38190,38188,193793,1357071381115102,1,0
38191,38190,193794,1357071419454980,1,0
38192,38189,173116,1357071562837740,1,0
38193,38192,193795,1357071563585348,6,0
38194,38193,193796,1357071653529680,1,0
38195,38194,193797,1357071653940081,6,0
38196,0,193798,1357071859307520,1,0
38197,38196,193799,1357071864209370,1,0
38198,38197,193800,1357071989373851,1,0
38199,0,193801,1357072078386049,1,0
38200,0,193802,1357072098009744,1,0
38201,0,177774,1357157384195850,1,0
38202,38201,190100,1357157468185092,1,0
38203,0,191213,1357157477016654,1,0
38204,0,177774,1357160536443923,1,0
38205,38204,187199,1357160589039577,1,0
38206,0,190968,1357160595546442,1,0
38207,0,193803,1357170503917197,2,0
38208,38207,193804,1357170605200996,1,0
38209,0,193805,1357170557121037,7,0
38210,38208,193806,1357170683785016,1,0
38211,0,193807,1357170631675157,7,0
38212,38207,193808,1357170943529088,1,0
38213,38212,193809,1357170975871607,1,0
38214,38213,193808,1357170986798040,1,0
38215,38214,193810,1357171007167391,1,0
38216,38215,193811,1357171017464166,1,0
38217,38216,193812,1357171102236467,1,0
38218,38217,193813,1357171133330943,1,0
38219,0,193814,1357171166027493,1,0
38220,38219,193815,1357171166363841,6,0
38221,38220,193816,1357171173953165,1,0
38222,38220,193817,1357171185204767,1,0
38223,38222,193818,1357171230577920,1,0
38224,0,193819,1357171254579113,7,0
38225,38220,193820,1357171331576867,1,0
38226,38225,193821,1357171341364585,1,0
38227,38226,193822,1357171341464834,6,0
38228,38227,193823,1357171341594775,6,0
38229,38228,193824,1357171341866282,6,0
38230,38229,193825,1357171342430521,6,0
38231,38225,193826,1357171399363142,1,0
38232,38231,193822,1357171399466706,6,0
38233,38232,193823,1357171399549303,6,0
38234,38233,193824,1357171399683200,6,0
38235,38234,193827,1357171400193085,6,0
38236,38220,193828,1357171418019963,1,0
38237,38220,193829,1357171446362279,1,0
38238,0,193830,1357171447556090,1,0
38239,38237,193831,1357171478404563,1,0
38240,38239,193832,1357171478618392,5,0
38241,38240,193832,1357171489096448,1,0
38242,38241,193832,1357171503422434,1,0
38243,38242,193832,1357171513555870,1,0
38244,38243,193832,1357171521538003,1,0
38245,38238,193833,1357171560469991,1,0
38246,38238,193834,1357171574393999,1,0
38247,38238,193835,1357171597813909,1,0
38248,0,193836,1357171602549042,1,0
38249,0,193837,1357171641577686,1,0
38250,0,193838,1357171669390250,1,0
38251,0,193839,1357171669931844,1,0
38252,0,193840,1357171680262692,1,0
38253,0,193841,1357171696013898,1,0
38254,0,193842,1357171701259409,1,0
38255,0,193843,1357171705690086,1,0
38256,0,193844,1357171706327081,1,0
38257,0,193845,1357171731025519,1,0
38258,0,193803,1357171745057961,2,0
38259,38258,193810,1357171759516903,1,0
38260,38259,193811,1357171768702003,1,0
38261,0,193846,1357171871495683,7,0
38262,38260,193847,1357172016633367,1,0
38263,38262,193848,1357172042086702,1,0
38264,38262,193849,1357172082807684,1,0
38265,38264,193850,1357172102588665,1,0
38266,38264,192385,1357172119872097,1,0
38267,38266,193851,1357172152016252,1,0
38268,38267,193852,1357172180154412,1,0
38269,38268,193853,1357172222088363,1,0
38270,38269,193854,1357172324495875,1,0
38271,38270,193855,1357172383328249,1,0
38272,38271,193856,1357172433111464,1,0
38273,38272,193857,1357172496512670,1,0
38274,38273,193858,1357172550757564,1,0
38275,38274,193859,1357172612882147,1,0
38276,38275,193860,1357172643730491,1,0
38277,38276,193861,1357172688751690,1,0
38278,38277,193862,1357172731118176,1,0
38279,0,193863,1357173050201108,1,0
38280,38279,193864,1357173050432811,6,0
38281,38280,191556,1357173078322152,1,0
38282,0,193865,1357173208542748,1,0
38283,38282,193866,1357173227414372,1,0
38284,0,193867,1357173235291376,1,0
38285,38284,193868,1357173261341120,1,0
38286,0,193869,1357173263392996,1,0
38287,0,193870,1357173285772589,1,0
38288,38287,193871,1357173319428273,1,0
38289,0,193872,1357173413152106,1,0
38290,38289,193873,1357173441219277,1,0
38291,0,193874,1357173445334520,1,0
38292,38290,193875,1357173509232628,1,0
38293,38290,193876,1357173510075124,1,0
38294,38293,193877,1357173516621350,1,0
38295,0,193878,1357173549756132,1,0
38296,38295,191543,1357173556659296,1,0
38297,38295,193879,1357173568333907,1,0
38298,0,193880,1357173574258559,1,0
38299,0,193881,1357173587050260,1,0
38300,0,193882,1357173598545877,1,0
38301,38296,193883,1357173679701424,1,0
38302,38301,193884,1357173786152796,1,0
38303,38302,193885,1357173809488997,1,0
38304,38303,193883,1357173809729659,5,0
38305,0,168314,1357203213000477,2,0
38306,38305,176292,1357203214112389,6,0
38307,0,193886,1357203221128398,1,0
38308,0,193887,1357203229412329,1,0
38309,38308,193888,1357203263264654,1,0
38310,38309,193889,1357203264582236,6,0
38311,38310,193890,1357203351595955,1,0
38312,38310,193891,1357203388953563,1,0
38313,38312,193892,1357203404676785,1,0
38314,38313,193893,1357203422192811,1,0
38315,38313,193894,1357203490747780,1,0
38316,38315,193895,1357203491765075,6,0
38317,38313,193896,1357203493122635,1,0
38318,38316,193897,1357203493276275,6,0
38319,38317,193898,1357203493455775,6,0
38320,38318,193899,1357203493639307,6,0
38321,38319,193900,1357203494282189,6,0
38322,38321,193901,1357203494480838,6,0
38323,38320,193902,1357203494645658,5,0
38324,38322,193903,1357203495405625,5,0
38325,38313,193904,1357203496097027,1,0
38326,38325,193905,1357203496282665,6,0
38327,38326,193906,1357203497071502,6,0
38328,38327,193907,1357203497257582,6,0
38329,38328,193908,1357203498184868,5,0
38330,38323,193909,1357203512393575,1,0
38331,38323,193910,1357203514016411,7,0
38332,38324,193911,1357203536655203,1,0
38333,38324,193912,1357203538349338,7,0
38334,38329,193913,1357203544330144,1,0
38335,38329,193914,1357203546199408,7,0
38336,38313,193915,1357204103038309,1,0
38337,38313,193916,1357204105197504,1,0
38338,38336,193917,1357204121030526,1,0
38339,38338,193918,1357204122384359,6,0
38340,38339,193919,1357204122749119,6,0
38341,38340,193920,1357204123809656,5,0
38342,38337,193921,1357204129706823,1,0
38343,38342,193922,1357204130802917,6,0
38344,38343,193923,1357204131199490,6,0
38345,38344,193924,1357204132488557,5,0
38346,38341,193925,1357204135959950,1,0
38347,38341,193926,1357204137677098,7,0
38348,38345,193927,1357204149897082,1,0
38349,38345,193928,1357204151705068,7,0
38350,38313,193929,1357204180173038,1,0
38351,38350,193930,1357204180930777,6,0
38352,38351,193931,1357204181836720,1,0
38353,0,193932,1357205845641893,1,0
38354,38353,193933,1357205862222963,1,0
38355,38354,193934,1357205862950189,6,0
38356,38355,193935,1357205863341615,6,0
38357,38356,193936,1357205864679043,5,0
38358,38357,193937,1357205869464799,1,0
38359,38357,193938,1357205870954847,7,0
38360,0,176292,1357206349183946,1,0
38361,0,193939,1357206354046747,1,0
38362,0,177770,1357241980490388,1,0
38363,38362,177774,1357242010408384,1,0
38364,38363,187637,1357242057452068,1,0
38365,0,190816,1357242063299987,1,0
38366,0,177774,1357243043310797,1,0
38367,38366,190100,1357243061360800,1,0
38368,0,191213,1357243068884514,1,0
38369,0,177774,1357246648199533,1,0
38370,38369,191093,1357246797099977,1,0
38371,0,191095,1357246802933463,1,0
38372,0,168337,1357251023082533,1,0
38373,38372,168338,1357251023170616,5,0
38374,38373,168339,1357251023691169,6,0
38375,38374,173757,1357251024207991,6,0
38376,38375,176647,1357251024333804,6,0
38377,38376,176648,1357251024892529,6,0
38378,38377,193940,1357251025121238,6,0
38379,38378,193941,1357251025968810,6,0
38380,38379,193942,1357251027726559,6,0
38381,38380,176627,1357251030163183,6,0
38382,0,176628,1357251049243507,1,0
38383,0,193943,1357251069301222,1,0
38384,0,193944,1357251219813662,1,0
38385,38384,193945,1357251220047818,6,0
38386,0,193946,1357251237536291,1,0
38387,38386,193947,1357252073570268,1,0
38388,0,190190,1357252923777101,2,0
38389,38388,193948,1357253010892040,1,0
38390,38388,193949,1357253032812092,1,0
38391,38390,193950,1357253071785924,1,0
38392,38391,193951,1357253071891447,5,0
38393,38390,193950,1357253100519774,1,0
38394,38393,193951,1357253100644396,5,0
38395,0,193952,1357254313420246,1,0
38396,38395,193953,1357254313761639,6,0
38397,38396,193954,1357254317811525,1,0
38398,38397,193955,1357254393758189,1,0
38399,38398,193956,1357254422388846,1,0
38400,38399,193957,1357254431589483,1,0
38401,0,176628,1357254559981614,1,0
38402,0,192399,1357254562647805,1,0
38403,0,193958,1357254570431015,1,0
38404,0,193959,1357254594181552,1,0
38405,0,193960,1357254612934453,1,0
38406,0,193961,1357254618855451,1,0
38407,0,193962,1357254635526411,1,0
38408,0,176628,1357254637653846,1,0
38409,0,193963,1357254650943677,1,0
38410,0,193964,1357254676463965,1,0
38411,38410,193965,1357254684740645,1,0
38412,38411,193966,1357254692637858,1,0
38413,0,177774,1357254713128744,1,0
38414,38413,193967,1357254786170659,1,0
38415,0,193968,1357254794380426,1,0
38416,0,193969,1357258034858334,1,0
38417,0,193970,1357258107975124,1,0
38418,38417,193971,1357258108256820,6,0
38419,38418,193972,1357258114654468,1,0
38420,0,193973,1357258129663228,1,0
38421,0,193974,1357258129689413,1,0
38422,38421,193975,1357258270824644,1,0
38423,38422,193976,1357258285213122,1,0
38424,38423,193977,1357258380764100,1,0
38425,38423,193978,1357258397453899,1,0
38426,38425,193974,1357258397793343,5,0
38427,0,193974,1357258398419361,1,0
38428,38416,193969,1357258431062054,1,0
38429,0,168309,1357258557660173,1,0
38430,38429,172877,1357258557920738,6,0
38431,38430,193979,1357258558741855,6,0
38432,38431,193980,1357258559392658,6,0
38433,38432,176291,1357258560061999,6,0
38434,0,176292,1357258563142684,1,0
38435,0,193981,1357258827594689,1,0
38436,0,193982,1357258889177578,1,0
38437,38436,193983,1357258889449149,6,0
38438,38437,193984,1357258895337458,1,0
38439,0,193985,1357259079412032,1,0
38440,38439,193986,1357259079739353,6,0
38441,38440,193987,1357259100856827,1,0
38442,0,193988,1357259108398726,1,0
38443,0,193989,1357259243734616,1,0
38444,38443,193990,1357259258362761,1,0
38445,0,193991,1357259274054649,1,0
38446,0,193992,1357259279407793,1,0
38447,0,193993,1357259293202882,1,0
38448,0,193994,1357259299232642,1,0
38449,38448,193995,1357259318353062,1,0
38450,0,193996,1357259405651946,1,0
38451,38450,193997,1357259411152013,1,0
38452,38451,193998,1357259411260409,6,0
38453,0,176292,1357259425930625,1,0
38454,0,182936,1357289262068464,2,0
38455,38454,182591,1357289262553957,1,0
38456,38455,177209,1357289264652500,6,0
38457,0,177210,1357289266444648,1,0
38458,0,177752,1357289276389445,1,0
38459,38458,177392,1357289277145817,6,0
38460,0,177393,1357289279166080,1,0
38461,0,193999,1357289284271341,1,0
38462,0,177393,1357379844522815,1,0
38463,0,194000,1357379847113328,1,0
38464,0,194001,1357379870992533,1,0
38465,38464,194002,1357379873411576,6,0
38466,38465,194003,1357379953680481,1,0
38467,38466,194004,1357380029259224,1,0
38468,38466,194005,1357380030118221,1,0
38469,38468,194006,1357380080974079,1,0
38470,38469,194007,1357380112848862,1,0
38471,38470,194008,1357380125084531,1,0
38472,38471,194009,1357380262842257,1,0
38473,38472,194010,1357380272700341,1,0
38474,38473,194011,1357380304973788,1,0
38475,38474,194012,1357380316863163,1,0
38476,38467,194013,1357380355426352,1,0
38477,38476,194014,1357380408583047,1,0
38478,38477,194015,1357380541412086,1,0
38479,38478,194016,1357380573417831,1,0
38480,38479,194017,1357380582218612,1,0
38481,0,184108,1357380781928469,2,0
38482,38481,193527,1357380797779054,1,0
38483,38481,192344,1357380920798496,1,0
38484,38483,190885,1357380935123938,1,0
38485,38483,194018,1357380958605469,1,0
38486,0,184108,1357380984003261,2,0
38487,38486,192344,1357380989689974,1,0
38488,38487,194019,1357381013110025,1,0
38489,38488,194020,1357381013303985,6,0
38490,38489,194021,1357381013527381,1,0
38491,38490,184108,1357381014273958,1,0
38492,38491,194022,1357381020743202,1,0
38493,38492,194023,1357381032498463,1,0
38494,0,181968,1357390088891087,1,0
38495,38494,194024,1357390231586571,1,0
38496,38495,194025,1357390248917715,1,0
38497,38496,194026,1357390256657428,1,0
38498,38496,194027,1357390356805773,1,0
38499,38498,194028,1357390363332246,1,0
38500,38498,194029,1357390490181027,1,0
38501,38500,194030,1357390501780294,1,0
38502,38501,194031,1357390522197719,1,0
38503,38502,194032,1357390532950575,1,0
38504,38503,194033,1357390544144045,1,0
38505,38504,194034,1357390552162470,1,0
38506,38505,194035,1357390586123318,1,0
38507,38506,194036,1357390594453934,1,0
38508,38507,194037,1357390628637729,1,0
38509,38508,194038,1357390647606949,1,0
38510,38509,194039,1357390668296115,1,0
38511,38510,194040,1357390685599204,1,0
38512,38511,194041,1357390832389096,1,0
38513,38512,194042,1357390847603558,1,0
38514,38512,194043,1357390880641231,1,0
38515,38514,194041,1357390996018160,1,0
38516,38515,194044,1357391003222992,1,0
38517,38515,194045,1357391015058786,1,0
38518,0,168196,1357391083104920,2,0
38519,38518,168400,1357391083633848,6,0
38520,38519,168401,1357391085996809,1,0
38521,38520,194046,1357391096580717,1,0
38522,38521,194047,1357391133362827,1,0
38523,0,168196,1357391204133512,1,0
38524,38523,194048,1357391204298942,6,0
38525,38524,194049,1357391204681998,6,0
38526,38525,194050,1357391214526113,1,0
38527,38526,194051,1357391227332417,1,0
38528,38526,194051,1357391236612485,1,0
38529,38528,194052,1357391321059500,1,0
38530,38529,194053,1357391321392033,6,0
38531,0,194054,1357391409321940,8,0
38532,0,194054,1357391414749059,8,0
38533,0,193969,1357409326302798,1,0
38534,0,177770,1357412779210399,1,0
38535,38534,177774,1357412791798098,1,0
38536,0,168381,1357412861884452,2,0
38537,38536,194055,1357412885565196,1,0
38538,38537,194056,1357412908049812,1,0
38539,38537,194057,1357412939059463,1,0
38540,38539,194058,1357412968820661,1,0
38541,38540,194059,1357412992822713,1,0
38542,0,194060,1357419248408344,1,0
38543,0,194061,1357421762161969,1,0
38544,0,194062,1357425485602124,1,0
38545,38544,194063,1357425609195131,1,0
38546,38545,194064,1357425685326408,1,0
38547,38546,194065,1357425840210930,1,0
38548,38547,194066,1357425899246288,1,0
38549,38548,194067,1357425950004107,1,0
38550,38549,194068,1357425967497609,1,0
38551,38550,194069,1357425993711132,1,0
38552,38551,194070,1357426007832946,1,0
38553,38552,194071,1357426038596929,1,0
38554,38553,194072,1357426071007818,1,0
38555,38554,194073,1357426297944343,1,0
38556,38555,194074,1357426530220651,1,0
38557,0,194075,1357426697727312,1,0
38558,38557,194076,1357426698016459,6,0
38559,38558,194077,1357426705006900,1,0
38560,38559,194078,1357426758561425,1,0
38561,0,187357,1357426783103961,2,0
38562,38561,194079,1357426784206180,6,0
38563,38562,194080,1357426784515334,6,0
38564,38563,194081,1357426791380595,1,0
38565,38564,194082,1357426791621438,6,0
38566,38565,194083,1357426792002493,6,0
38567,38566,194084,1357426836240995,1,0
38568,38556,194085,1357427068682542,1,0
38569,38568,194086,1357427074948023,1,0
38570,38556,194087,1357427135052084,1,0
38571,38570,194088,1357427441624857,1,0
38572,38571,194089,1357427771564573,1,0
38573,0,191496,1357427888997820,2,0
38574,38572,194090,1357428213267373,1,0
38575,38574,194091,1357428581991039,1,0
38576,38575,194092,1357428902326728,1,0
38577,38576,194093,1357428908843856,1,0
38578,38577,194094,1357429272441804,1,0
